user_id,role,day,login_hour,files_accessed,session_minutes
D2_U28,employee,1,14,5,66
D2_U28,employee,2,18,14,78
D2_U28,employee,3,13,3,107
D2_U28,employee,4,19,11,106
D2_U28,employee,5,15,10,86
D2_U28,employee,6,21,8,97
D2_U28,employee,7,21,13,70
D2_U28,employee,8,22,10,84
D2_U28,employee,9,5,10,179
D2_U28,employee,10,19,11,25
D2_U28,employee,11,20,10,96
D2_U28,employee,12,14,10,95
D2_U28,employee,13,15,15,32
D2_U28,employee,14,6,10,75
D2_U28,employee,15,4,11,111
D2_U28,employee,16,8,4,109
D2_U28,employee,17,7,10,132
D2_U28,employee,18,21,12,62
D2_U28,employee,19,9,8,129
D2_U28,employee,20,18,10,103
D2_U28,employee,21,1,12,136
D2_U28,employee,22,16,11,54
D2_U28,employee,23,15,9,53
D2_U28,employee,24,14,17,71
D2_U28,employee,25,19,15,132
D2_U28,employee,26,22,8,71
D2_U28,employee,27,21,8,54
D2_U28,employee,28,8,9,35
D2_U28,employee,29,12,10,141
D2_U28,employee,30,17,5,94
D2_U29,employee,1,8,14,5
D2_U29,employee,2,7,9,145
D2_U29,employee,3,6,13,106
D2_U29,employee,4,19,9,84
D2_U29,employee,5,10,7,13
D2_U29,employee,6,5,7,142
D2_U29,employee,7,9,14,59
D2_U29,employee,8,4,4,126
D2_U29,employee,9,0,10,67
D2_U29,employee,10,9,3,84
D2_U29,employee,11,9,13,134
D2_U29,employee,12,11,17,126
D2_U29,employee,13,15,17,42
D2_U29,employee,14,0,6,101
D2_U29,employee,15,22,4,5
D2_U29,employee,16,12,11,84
D2_U29,employee,17,17,10,8
D2_U29,employee,18,3,11,93
D2_U29,employee,19,12,13,67
D2_U29,employee,20,22,11,83
D2_U29,employee,21,14,6,77
D2_U29,employee,22,16,9,69
D2_U29,employee,23,21,8,126
D2_U29,employee,24,20,9,68
D2_U29,employee,25,10,10,46
D2_U29,employee,26,3,10,84
D2_U29,employee,27,3,5,142
D2_U29,employee,28,19,9,42
D2_U29,employee,29,13,11,99
D2_U29,employee,30,9,15,153
D2_U30,employee,1,14,12,53
D2_U30,employee,2,11,11,81
D2_U30,employee,3,18,7,73
D2_U30,employee,4,1,9,78
D2_U30,employee,5,11,5,71
D2_U30,employee,6,1,24,93
D2_U30,employee,7,17,11,124
D2_U30,employee,8,1,8,93
D2_U30,employee,9,8,12,146
D2_U30,employee,10,13,14,95
D2_U30,employee,11,5,8,96
D2_U30,employee,12,11,9,79
D2_U30,employee,13,1,10,112
D2_U30,employee,14,3,9,82
D2_U30,employee,15,20,13,57
D2_U30,employee,16,18,8,75
D2_U30,employee,17,1,6,107
D2_U30,employee,18,3,11,79
D2_U30,employee,19,2,12,100
D2_U30,employee,20,13,8,88
D2_U30,employee,21,22,14,74
D2_U30,employee,22,3,4,84
D2_U30,employee,23,18,12,165
D2_U30,employee,24,9,11,53
D2_U30,employee,25,16,10,111
D2_U30,employee,26,8,12,48
D2_U30,employee,27,4,5,67
D2_U30,employee,28,4,11,62
D2_U30,employee,29,15,14,79
D2_U30,employee,30,15,11,61
D2_U31,contractor,1,22,7,93
D2_U31,contractor,2,2,5,136
D2_U31,contractor,3,21,11,60
D2_U31,contractor,4,17,9,153
D2_U31,contractor,5,6,8,90
D2_U31,contractor,6,4,7,49
D2_U31,contractor,7,15,8,113
D2_U31,contractor,8,11,9,22
D2_U31,contractor,9,17,8,84
D2_U31,contractor,10,9,7,108
D2_U31,contractor,11,1,12,87
D2_U31,contractor,12,13,11,75
D2_U31,contractor,13,22,5,142
D2_U31,contractor,14,13,9,83
D2_U31,contractor,15,17,6,146
D2_U31,contractor,16,20,9,71
D2_U31,contractor,17,8,7,124
D2_U31,contractor,18,18,5,125
D2_U31,contractor,19,3,15,165
D2_U31,contractor,20,4,9,155
D2_U31,contractor,21,20,8,131
D2_U31,contractor,22,22,10,92
D2_U31,contractor,23,0,7,36
D2_U31,contractor,24,22,14,100
D2_U31,contractor,25,6,10,86
D2_U31,contractor,26,2,12,55
D2_U31,contractor,27,4,8,44
D2_U31,contractor,28,2,9,141
D2_U31,contractor,29,7,14,112
D2_U31,contractor,30,11,8,123
D2_U32,contractor,1,10,9,5
D2_U32,contractor,2,8,9,90
D2_U32,contractor,3,10,14,52
D2_U32,contractor,4,11,13,49
D2_U32,contractor,5,16,6,5
D2_U32,contractor,6,3,9,101
D2_U32,contractor,7,18,9,138
D2_U32,contractor,8,5,12,115
D2_U32,contractor,9,11,5,141
D2_U32,contractor,10,3,15,97
D2_U32,contractor,11,20,15,92
D2_U32,contractor,12,13,8,90
D2_U32,contractor,13,13,13,124
D2_U32,contractor,14,4,7,102
D2_U32,contractor,15,4,8,140
D2_U32,contractor,16,4,11,53
D2_U32,contractor,17,20,13,87
D2_U32,contractor,18,9,10,84
D2_U32,contractor,19,15,6,121
D2_U32,contractor,20,16,9,115
D2_U32,contractor,21,4,15,103
D2_U32,contractor,22,15,5,122
D2_U32,contractor,23,13,3,99
D2_U32,contractor,24,12,9,130
D2_U32,contractor,25,8,11,115
D2_U32,contractor,26,5,6,101
D2_U32,contractor,27,17,15,108
D2_U32,contractor,28,9,17,176
D2_U32,contractor,29,10,14,107
D2_U32,contractor,30,16,8,90
D2_U33,contractor,1,22,9,100
D2_U33,contractor,2,14,9,119
D2_U33,contractor,3,23,12,115
D2_U33,contractor,4,17,7,130
D2_U33,contractor,5,7,11,48
D2_U33,contractor,6,0,7,93
D2_U33,contractor,7,21,14,14
D2_U33,contractor,8,17,5,82
D2_U33,contractor,9,12,14,59
D2_U33,contractor,10,2,18,127
D2_U33,contractor,11,16,11,40
D2_U33,contractor,12,14,10,25
D2_U33,contractor,13,12,6,71
D2_U33,contractor,14,15,10,138
D2_U33,contractor,15,19,8,83
D2_U33,contractor,16,5,11,161
D2_U33,contractor,17,23,9,106
D2_U33,contractor,18,23,5,48
D2_U33,contractor,19,15,11,68
D2_U33,contractor,20,9,9,74
D2_U33,contractor,21,8,13,155
D2_U33,contractor,22,0,17,132
D2_U33,contractor,23,2,9,102
D2_U33,contractor,24,5,10,5
D2_U33,contractor,25,5,8,62
D2_U33,contractor,26,9,7,71
D2_U33,contractor,27,23,8,133
D2_U33,contractor,28,20,9,135
D2_U33,contractor,29,11,11,160
D2_U33,contractor,30,15,8,86
D2_U34,contractor,1,22,10,94
D2_U34,contractor,2,1,8,108
D2_U34,contractor,3,2,14,169
D2_U34,contractor,4,15,7,61
D2_U34,contractor,5,7,8,96
D2_U34,contractor,6,10,14,68
D2_U34,contractor,7,0,11,138
D2_U34,contractor,8,19,15,74
D2_U34,contractor,9,23,10,112
D2_U34,contractor,10,2,11,70
D2_U34,contractor,11,2,9,122
D2_U34,contractor,12,6,21,87
D2_U34,contractor,13,16,8,167
D2_U34,contractor,14,18,13,73
D2_U34,contractor,15,13,13,64
D2_U34,contractor,16,4,14,96
D2_U34,contractor,17,21,13,124
D2_U34,contractor,18,8,10,70
D2_U34,contractor,19,21,12,153
D2_U34,contractor,20,5,9,54
D2_U34,contractor,21,3,9,80
D2_U34,contractor,22,13,13,169
D2_U34,contractor,23,22,6,41
D2_U34,contractor,24,6,8,154
D2_U34,contractor,25,6,8,28
D2_U34,contractor,26,4,14,109
D2_U34,contractor,27,6,12,42
D2_U34,contractor,28,23,4,98
D2_U34,contractor,29,8,13,37
D2_U34,contractor,30,18,13,114
D2_U35,manager,1,11,3,45
D2_U35,manager,2,10,15,95
D2_U35,manager,3,6,15,139
D2_U35,manager,4,1,13,71
D2_U35,manager,5,15,5,121
D2_U35,manager,6,16,10,44
D2_U35,manager,7,14,11,73
D2_U35,manager,8,10,11,58
D2_U35,manager,9,3,10,103
D2_U35,manager,10,3,12,79
D2_U35,manager,11,21,12,75
D2_U35,manager,12,8,10,101
D2_U35,manager,13,18,9,94
D2_U35,manager,14,15,9,70
D2_U35,manager,15,8,6,97
D2_U35,manager,16,16,11,143
D2_U35,manager,17,1,14,97
D2_U35,manager,18,11,8,78
D2_U35,manager,19,11,9,59
D2_U35,manager,20,6,15,104
D2_U35,manager,21,23,15,126
D2_U35,manager,22,8,7,167
D2_U35,manager,23,10,14,79
D2_U35,manager,24,8,12,83
D2_U35,manager,25,7,13,70
D2_U35,manager,26,15,13,131
D2_U35,manager,27,23,9,135
D2_U35,manager,28,1,10,76
D2_U35,manager,29,2,16,84
D2_U35,manager,30,2,13,172
D2_U36,manager,1,23,9,114
D2_U36,manager,2,5,13,106
D2_U36,manager,3,9,12,81
D2_U36,manager,4,19,11,70
D2_U36,manager,5,13,9,39
D2_U36,manager,6,0,8,45
D2_U36,manager,7,19,10,96
D2_U36,manager,8,13,9,113
D2_U36,manager,9,19,14,79
D2_U36,manager,10,0,7,34
D2_U36,manager,11,21,10,88
D2_U36,manager,12,13,11,64
D2_U36,manager,13,20,7,22
D2_U36,manager,14,20,9,102
D2_U36,manager,15,19,12,111
D2_U36,manager,16,1,13,21
D2_U36,manager,17,5,11,103
D2_U36,manager,18,0,11,162
D2_U36,manager,19,20,5,83
D2_U36,manager,20,13,8,37
D2_U36,manager,21,17,6,31
D2_U36,manager,22,14,12,138
D2_U36,manager,23,23,11,43
D2_U36,manager,24,6,7,126
D2_U36,manager,25,4,9,63
D2_U36,manager,26,14,15,146
D2_U36,manager,27,12,8,88
D2_U36,manager,28,9,16,44
D2_U36,manager,29,1,9,89
D2_U36,manager,30,2,11,48
D2_U37,manager,1,21,7,128
D2_U37,manager,2,21,10,77
D2_U37,manager,3,15,6,169
D2_U37,manager,4,15,12,63
D2_U37,manager,5,2,11,72
D2_U37,manager,6,12,20,66
D2_U37,manager,7,5,6,104
D2_U37,manager,8,7,12,130
D2_U37,manager,9,3,7,67
D2_U37,manager,10,7,9,129
D2_U37,manager,11,23,14,96
D2_U37,manager,12,1,9,87
D2_U37,manager,13,23,4,61
D2_U37,manager,14,5,8,96
D2_U37,manager,15,12,10,74
D2_U37,manager,16,21,8,88
D2_U37,manager,17,3,8,69
D2_U37,manager,18,19,1,69
D2_U37,manager,19,22,8,7
D2_U37,manager,20,16,5,30
D2_U37,manager,21,5,8,84
D2_U37,manager,22,10,9,46
D2_U37,manager,23,18,7,121
D2_U37,manager,24,2,10,78
D2_U37,manager,25,15,9,117
D2_U37,manager,26,19,5,118
D2_U37,manager,27,14,12,20
D2_U37,manager,28,10,10,130
D2_U37,manager,29,8,13,89
D2_U37,manager,30,3,10,79
