user_id,role,day,login_hour,files_accessed,session_minutes
D1_U27,manager,23,0,7,134
D1_U27,manager,24,3,8,53
D1_U27,manager,25,0,11,61
D1_U27,manager,26,8,13,105
D1_U27,manager,27,23,11,111
D1_U27,manager,28,0,8,144
D1_U27,manager,29,13,4,51
D1_U27,manager,30,5,13,38
D1_U28,contractor,1,2,8,61
D1_U28,contractor,2,15,5,79
D1_U28,contractor,3,23,6,115
D1_U28,contractor,4,4,10,39
D1_U28,contractor,5,22,8,11
D1_U28,contractor,6,15,8,155
D1_U28,contractor,7,9,7,61
D1_U28,contractor,8,19,7,118
D1_U28,contractor,9,19,10,33
D1_U28,contractor,10,10,10,66
D1_U28,contractor,11,12,10,37
D1_U28,contractor,12,11,14,142
D1_U28,contractor,13,8,11,86
D1_U28,contractor,14,23,13,106
D1_U28,contractor,15,5,10,113
D1_U28,contractor,16,3,9,62
D1_U28,contractor,17,11,11,65
D1_U28,contractor,18,15,8,74
D1_U28,contractor,19,13,13,133
D1_U28,contractor,20,9,4,126
D1_U28,contractor,21,6,11,100
D1_U28,contractor,22,22,10,118
D1_U28,contractor,23,3,14,5
D1_U28,contractor,24,22,10,118
D1_U28,contractor,25,1,7,75
D1_U28,contractor,26,3,1,81
D1_U28,contractor,27,13,17,105
D1_U28,contractor,28,9,13,29
D1_U28,contractor,29,0,7,137
D1_U28,contractor,30,21,10,168
D1_U29,employee,1,20,6,126
D1_U29,employee,2,22,6,105
D1_U29,employee,3,3,12,84
D1_U29,employee,4,11,15,100
D1_U29,employee,5,23,10,57
D1_U29,employee,6,11,7,131
D1_U29,employee,7,5,13,103
D1_U29,employee,8,6,17,151
D1_U29,employee,9,10,14,48
D1_U29,employee,10,12,10,53
D1_U29,employee,11,1,15,97
D1_U29,employee,12,15,8,91
D1_U29,employee,13,9,12,83
D1_U29,employee,14,9,13,129
D1_U29,employee,15,9,7,6
D1_U29,employee,16,16,13,126
D1_U29,employee,17,2,11,77
D1_U29,employee,18,15,8,119
D1_U29,employee,19,21,7,47
D1_U29,employee,20,22,13,82
D1_U29,employee,21,13,10,118
D1_U29,employee,22,2,6,85
D1_U29,employee,23,2,11,135
D1_U29,employee,24,17,19,41
D1_U29,employee,25,15,7,25
D1_U29,employee,26,5,10,133
D1_U29,employee,27,22,16,17
D1_U29,employee,28,15,12,95
D1_U29,employee,29,4,12,55
D1_U29,employee,30,23,6,78
D1_U30,manager,1,10,11,150
D1_U30,manager,2,10,7,140
D1_U30,manager,3,19,9,44
D1_U30,manager,4,11,11,36
D1_U30,manager,5,11,12,89
D1_U30,manager,6,3,12,49
D1_U30,manager,7,6,6,34
D1_U30,manager,8,18,11,84
D1_U30,manager,9,11,14,97
D1_U30,manager,10,21,8,167
D1_U30,manager,11,13,13,150
D1_U30,manager,12,9,8,25
D1_U30,manager,13,4,16,145
D1_U30,manager,14,10,8,108
D1_U30,manager,15,7,4,52
D1_U30,manager,16,1,8,107
D1_U30,manager,17,6,6,174
D1_U30,manager,18,22,7,116
D1_U30,manager,19,17,9,73
D1_U30,manager,20,3,5,120
D1_U30,manager,21,10,7,110
D1_U30,manager,22,1,11,110
D1_U30,manager,23,15,14,52
D1_U30,manager,24,10,8,86
D1_U30,manager,25,21,7,77
D1_U30,manager,26,2,9,117
D1_U30,manager,27,11,12,124
D1_U30,manager,28,17,12,144
D1_U30,manager,29,11,6,98
D1_U30,manager,30,6,9,151
D1_U31,employee,1,4,10,114
D1_U31,employee,2,12,9,73
D1_U31,employee,3,17,10,108
D1_U31,employee,4,5,7,76
D1_U31,employee,5,2,11,43
D1_U31,employee,6,23,14,59
D1_U31,employee,7,23,13,50
D1_U31,employee,8,13,12,60
D1_U31,employee,9,21,12,69
D1_U31,employee,10,19,10,53
D1_U31,employee,11,9,7,174
D1_U31,employee,12,5,8,129
D1_U31,employee,13,8,7,180
D1_U31,employee,14,14,7,117
D1_U31,employee,15,18,12,113
D1_U31,employee,16,3,9,74
D1_U31,employee,17,8,9,127
D1_U31,employee,18,8,13,105
D1_U31,employee,19,13,6,136
D1_U31,employee,20,6,11,73
D1_U31,employee,21,2,5,73
D1_U31,employee,22,12,12,122
D1_U31,employee,23,12,5,99
D1_U31,employee,24,14,6,143
D1_U31,employee,25,6,16,140
D1_U31,employee,26,21,9,96
D1_U31,employee,27,18,8,69
D1_U31,employee,28,13,6,85
D1_U31,employee,29,4,14,174
D1_U31,employee,30,19,5,99
D1_U32,employee,1,6,11,78
D1_U32,employee,2,23,13,34
D1_U32,employee,3,23,7,108
D1_U32,employee,4,18,8,105
D1_U32,employee,5,12,9,70
D1_U32,employee,6,22,18,103
D1_U32,employee,7,11,8,154
D1_U32,employee,8,10,10,53
D1_U32,employee,9,23,9,97
D1_U32,employee,10,19,10,187
D1_U32,employee,11,0,14,20
D1_U32,employee,12,22,10,25
D1_U32,employee,13,16,7,103
D1_U32,employee,14,4,12,74
D1_U32,employee,15,21,7,102
D1_U32,employee,16,9,11,94
D1_U32,employee,17,12,5,91
D1_U32,employee,18,1,17,109
D1_U32,employee,19,16,11,77
D1_U32,employee,20,1,12,82
D1_U32,employee,21,0,11,88
D1_U32,employee,22,20,8,140
D1_U32,employee,23,0,12,70
D1_U32,employee,24,18,13,50
D1_U32,employee,25,18,16,99
D1_U32,employee,26,22,10,120
D1_U32,employee,27,17,11,5
D1_U32,employee,28,5,9,92
D1_U32,employee,29,22,19,91
D1_U32,employee,30,17,11,34
D1_U33,employee,1,8,8,157
D1_U33,employee,2,4,11,107
D1_U33,employee,3,12,11,43
D1_U33,employee,4,12,12,88
D1_U33,employee,5,10,12,119
D1_U33,employee,6,22,6,54
D1_U33,employee,7,8,9,115
D1_U33,employee,8,9,14,104
D1_U33,employee,9,18,14,38
D1_U33,employee,10,17,12,75
D1_U33,employee,11,13,10,90
D1_U33,employee,12,6,7,156
D1_U33,employee,13,0,9,107
D1_U33,employee,14,6,6,77
D1_U33,employee,15,17,12,82
D1_U33,employee,16,17,16,159
D1_U33,employee,17,19,10,93
D1_U33,employee,18,15,8,36
D1_U33,employee,19,0,14,27
D1_U33,employee,20,11,11,90
D1_U33,employee,21,10,9,62
D1_U33,employee,22,8,6,104
D1_U33,employee,23,4,11,158
D1_U33,employee,24,13,8,135
D1_U33,employee,25,15,12,52
D1_U33,employee,26,15,9,104
D1_U33,employee,27,7,11,58
D1_U33,employee,28,13,5,72
D1_U33,employee,29,21,9,13
D1_U33,employee,30,11,9,110
D1_U34,employee,1,8,13,50
D1_U34,employee,2,11,6,114
D1_U34,employee,3,16,4,122
D1_U34,employee,4,2,10,79
D1_U34,employee,5,5,13,153
D1_U34,employee,6,12,9,82
D1_U34,employee,7,3,10,93
D1_U34,employee,8,17,10,127
D1_U34,employee,9,3,18,123
D1_U34,employee,10,20,7,113
D1_U34,employee,11,17,15,132
D1_U34,employee,12,4,4,123
D1_U34,employee,13,3,9,32
D1_U34,employee,14,11,7,95
D1_U34,employee,15,10,11,122
D1_U34,employee,16,11,8,5
D1_U34,employee,17,18,9,134
D1_U34,employee,18,23,8,87
D1_U34,employee,19,22,7,52
D1_U34,employee,20,13,13,84
D1_U34,employee,21,4,6,69
D1_U34,employee,22,7,4,58
D1_U34,employee,23,1,12,105
D1_U34,employee,24,8,10,140
D1_U34,employee,25,5,4,63
D1_U34,employee,26,23,8,72
D1_U34,employee,27,11,12,33
D1_U34,employee,28,12,9,76
D1_U34,employee,29,17,9,109
D1_U34,employee,30,20,13,161
