user_id,role,day,login_hour,files_accessed,session_minutes
D4_U27,contractor,22,5,13,16
D4_U27,contractor,23,5,9,47
D4_U27,contractor,24,13,11,136
D4_U27,contractor,25,4,10,48
D4_U27,contractor,26,16,9,68
D4_U27,contractor,27,12,12,70
D4_U27,contractor,28,14,8,165
D4_U27,contractor,29,7,13,145
D4_U27,contractor,30,23,3,44
D4_U28,contractor,1,11,11,74
D4_U28,contractor,2,5,5,67
D4_U28,contractor,3,2,13,97
D4_U28,contractor,4,18,9,106
D4_U28,contractor,5,3,8,28
D4_U28,contractor,6,16,7,5
D4_U28,contractor,7,6,7,22
D4_U28,contractor,8,5,6,105
D4_U28,contractor,9,6,8,86
D4_U28,contractor,10,12,10,76
D4_U28,contractor,11,4,5,158
D4_U28,contractor,12,3,13,88
D4_U28,contractor,13,11,9,53
D4_U28,contractor,14,12,8,36
D4_U28,contractor,15,22,9,125
D4_U28,contractor,16,17,8,62
D4_U28,contractor,17,1,5,55
D4_U28,contractor,18,17,5,49
D4_U28,contractor,19,19,11,54
D4_U28,contractor,20,11,9,47
D4_U28,contractor,21,4,11,80
D4_U28,contractor,22,11,3,132
D4_U28,contractor,23,11,10,99
D4_U28,contractor,24,5,13,63
D4_U28,contractor,25,17,7,134
D4_U28,contractor,26,1,11,95
D4_U28,contractor,27,11,9,117
D4_U28,contractor,28,2,7,58
D4_U28,contractor,29,11,11,87
D4_U28,contractor,30,17,6,54
D4_U29,manager,1,2,10,65
D4_U29,manager,2,10,5,57
D4_U29,manager,3,18,9,124
D4_U29,manager,4,8,12,126
D4_U29,manager,5,15,9,50
D4_U29,manager,6,0,14,50
D4_U29,manager,7,14,17,171
D4_U29,manager,8,10,10,119
D4_U29,manager,9,19,7,140
D4_U29,manager,10,5,5,101
D4_U29,manager,11,14,10,25
D4_U29,manager,12,11,12,83
D4_U29,manager,13,2,11,90
D4_U29,manager,14,2,10,102
D4_U29,manager,15,20,8,5
D4_U29,manager,16,16,12,92
D4_U29,manager,17,22,12,67
D4_U29,manager,18,13,9,105
D4_U29,manager,19,16,6,89
D4_U29,manager,20,17,6,108
D4_U29,manager,21,15,11,83
D4_U29,manager,22,10,10,98
D4_U29,manager,23,8,14,158
D4_U29,manager,24,3,17,19
D4_U29,manager,25,17,10,95
D4_U29,manager,26,2,5,137
D4_U29,manager,27,14,11,79
D4_U29,manager,28,8,12,77
D4_U29,manager,29,23,8,88
D4_U29,manager,30,1,14,28
D4_U30,contractor,1,8,6,91
D4_U30,contractor,2,3,14,14
D4_U30,contractor,3,5,8,100
D4_U30,contractor,4,12,8,114
D4_U30,contractor,5,23,10,79
D4_U30,contractor,6,12,7,158
D4_U30,contractor,7,15,11,16
D4_U30,contractor,8,14,11,64
D4_U30,contractor,9,22,8,124
D4_U30,contractor,10,18,8,70
D4_U30,contractor,11,18,14,71
D4_U30,contractor,12,23,8,77
D4_U30,contractor,13,11,8,138
D4_U30,contractor,14,3,3,64
D4_U30,contractor,15,16,10,54
D4_U30,contractor,16,4,8,144
D4_U30,contractor,17,4,8,83
D4_U30,contractor,18,8,12,52
D4_U30,contractor,19,10,9,10
D4_U30,contractor,20,18,13,52
D4_U30,contractor,21,22,14,46
D4_U30,contractor,22,19,10,94
D4_U30,contractor,23,15,14,30
D4_U30,contractor,24,13,14,71
D4_U30,contractor,25,13,11,151
D4_U30,contractor,26,14,12,28
D4_U30,contractor,27,23,10,99
D4_U30,contractor,28,8,11,122
D4_U30,contractor,29,14,13,50
D4_U30,contractor,30,17,8,122
D4_U31,contractor,1,11,10,138
D4_U31,contractor,2,12,15,196
D4_U31,contractor,3,15,8,139
D4_U31,contractor,4,4,13,79
D4_U31,contractor,5,8,8,54
D4_U31,contractor,6,16,11,78
D4_U31,contractor,7,23,7,136
D4_U31,contractor,8,15,10,87
D4_U31,contractor,9,22,12,156
D4_U31,contractor,10,10,9,90
D4_U31,contractor,11,1,9,65
D4_U31,contractor,12,14,11,68
D4_U31,contractor,13,12,1,76
D4_U31,contractor,14,8,10,5
D4_U31,contractor,15,14,11,47
D4_U31,contractor,16,13,7,79
D4_U31,contractor,17,14,9,16
D4_U31,contractor,18,16,11,199
D4_U31,contractor,19,18,9,123
D4_U31,contractor,20,8,8,120
D4_U31,contractor,21,5,12,40
D4_U31,contractor,22,13,11,150
D4_U31,contractor,23,17,8,96
D4_U31,contractor,24,22,10,104
D4_U31,contractor,25,17,8,175
D4_U31,contractor,26,4,9,70
D4_U31,contractor,27,11,15,93
D4_U31,contractor,28,16,12,99
D4_U31,contractor,29,0,11,5
D4_U31,contractor,30,0,9,99
